Date,Open,High,Low,Close,Volume,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI,BB_upper,BB_mid,BB_lower,BB_pband,ATR,Trailing_Stop,Signal,Signal_Label
2018-03-14,93.23586141386195,93.25985731372208,91.66806622821667,91.94802856445312,12905100,92.1937953296371,90.81945434647295,0.60912491399678,0.6573030321601316,-0.0481781181633516,50.30720546280478,94.78843916718155,92.48316268920898,90.17788621123641,0.3839327668786841,1.9807922481921563,89.30342086791991,0,HOLD
2018-03-15,92.68394629080947,92.78793056774175,91.85205376718588,92.18000793457033,8748000,92.19248224439265,90.87280938914344,0.5363281166229399,0.6331080490526934,-0.09677993242975347,51.20532541818165,94.79112786343407,92.49156188964844,90.1919959158628,0.4322580959559906,1.9061554305038506,89.30342086791991,0,HOLD
2018-03-16,92.25997136444664,93.26784170169906,92.25997136444664,92.3399658203125,19888900,92.20652829924217,90.9303449354638,0.4859417606585197,0.6036747913738587,-0.11773303071533903,51.85152171550019,94.78892263080026,92.48876152038574,90.18860040997122,0.4676553743562725,1.8477038831199135,89.30342086791991,0,HOLD
2018-03-19,92.06801622134564,92.34797856383057,90.62820727311396,91.61207580566406,13214900,92.14991377604426,90.95707947939322,0.38286217278670165,0.5595122676564274,-0.17665009486972572,48.69150057580645,94.79139687046921,92.48276214599609,90.17412742152297,0.3114283019521989,1.8385658408053918,89.30342086791991,0,HOLD
2018-03-20,91.88403671053972,92.3479716565048,91.54807582196524,91.70005798339844,9921200,92.10707036722084,90.986215891315,0.3047572315350351,0.5085612604321489,-0.2038040288971138,49.09533163965085,94.79224842692778,92.47996253967285,90.16767665241792,0.3313563732380225,1.7643751260721177,89.30342086791991,0,HOLD
2018-03-21,91.83603701888056,93.29184716523064,91.35610074806463,91.78004455566406,13633000,92.07592505183447,91.01734642717183,0.24647157983443435,0.456143324312606,-0.20967174447817166,49.484593028451954,94.7901040544972,92.46196479797364,90.13382554145007,0.35354822732386043,1.7766159325788238,89.30342086791991,0,HOLD
2018-03-22,90.54821676311448,90.86817635540513,87.62060083505108,87.94855499267578,22550400,91.68284218905745,90.89700166503474,-0.10764850079428356,0.34338495929122814,-0.4510334600855117,35.48619369806214,95.30784128648719,92.260791015625,89.21374074476282,-0.20760828335940795,1.9468179174384068,89.30342086791991,-1,SELL
2018-03-23,88.20452691996815,88.72446052686747,85.39689642761138,85.59687042236328,23081500,91.10322583032467,90.68915338100841,-0.5714650140092772,0.1604149646311271,-0.7318799786404042,29.89610073833974,95.97087932948996,91.84884529113769,87.72681125278542,-0.258360412675481,2.0454426447110987,89.30342086791991,-1,SELL
2018-03-26,87.34063931614217,88.91643528850808,86.90869477782448,88.23651885986328,20217500,90.83020611885216,90.59297163508116,-0.7177713525508267,-0.015222298805263657,-0.702549053745563,41.109917963914285,95.65204223476134,91.51048927307129,87.36893631138123,0.10474121138946048,2.136451374813506,89.30342086791991,-1,SELL
2018-03-27,88.8444415666102,89.34037924502196,85.82883656632643,86.52474212646484,18039900,90.42016192910098,90.43343322297856,-0.9607710853823903,-0.204332056120689,-0.7564390292617014,36.978952049392745,95.66672884529876,91.1429370880127,86.61914533072664,-0.010434079343920741,2.234672182233651,89.30342086791991,-1,SELL
2018-03-28,86.61273331944486,87.32464023354825,85.30890510543206,86.38876342773438,19189300,90.0362192146851,90.27481872120428,-1.1510538368114709,-0.3936764122588454,-0.7573774245526255,36.66377784930909,95.77402032763722,90.84297637939453,85.91193243115184,0.04834990334576788,2.219033821225261,89.30342086791991,-1,SELL
2018-03-29,86.7887134011767,88.61247525012996,86.21278732198682,87.96456146240234,13274600,89.83891847637246,90.1842203973297,-1.1613136554013437,-0.5472038608873451,-0.6141097945139986,42.75301686680904,95.79313098118863,90.70459518432617,85.61605938746371,0.2307640320017695,2.2319376860051094,89.30342086791991,-1,SELL
2018-04-02,87.9565335262022,88.57245665433899,84.85294029827153,86.26875305175781,18822500,89.49890272164726,90.03067265828767,-1.291395794970171,-0.6960422477039103,-0.5953535472662608,38.46694475343983,95.92975145777625,90.4858226776123,85.04189389744836,0.11268141115105705,2.3381933052952775,89.30342086791991,-1,SELL
2018-04-03,86.676729011155,87.58860994150635,85.79684465237834,87.45262908935547,14050700,89.30401951857185,89.92957291048641,-1.2841549862773434,-0.8136647954185969,-0.47049019085874644,42.77971989713375,95.80514018364497,90.25665283203125,84.70816548041753,0.2473163796741591,2.2991627327119013,89.30342086791991,-1,SELL
2018-04-04,85.66883210072552,88.95640406373695,85.60483897719593,88.78042602539062,15302600,89.25415347160221,89.88450832675717,-1.1579266200533311,-0.8825171603455438,-0.2754094597077873,47.24569556972001,95.60520173704309,90.08987312316894,84.5745445092948,0.38129020141389913,2.374334329413982,89.30342086791991,-1,SELL
2018-04-05,89.74518656109379,90.7099329316387,89.55223974045234,89.94617462158203,16627000,89.32006024779076,89.88692661282874,-0.952839816961685,-0.8965816916687721,-0.05625812529291285,50.87113790051675,95.45968719707217,89.99857940673829,84.5374716164044,0.4952020004760745,2.3425609420449893,89.30342086791991,0,HOLD
2018-04-06,88.87692356920412,89.68087581810269,86.68213123089673,87.7031478881836,18906000,89.16606859449485,89.80128823147011,-0.9602316073237915,-0.909311674799776,-0.0509199325240155,44.52996383882688,95.27894508985426,89.79473457336425,84.31052405687424,0.3093083153088632,2.408381116947869,89.30342086791991,-1,SELL
2018-04-09,88.44278389842366,90.83052293160192,88.34630742558414,88.7563247680664,15974300,89.12704537293024,89.76030927212095,-0.871065975653039,-0.9016625349704287,0.030596559317389693,47.81895384880048,94.5804282748154,89.51156463623047,84.44270099764555,0.42550205312142625,2.4597378259814735,89.30342086791991,-1,SELL
2018-04-10,90.14716906659552,90.74209818401718,89.57636367042278,90.45267486572266,13951400,89.25329580081524,89.7874608640269,-0.6559588094238791,-0.8525217898611188,0.19656298043723974,52.68525990065662,93.96485595769762,89.32841072082519,84.69196548395276,0.6212420386157577,2.4258832252649944,89.30342086791991,0,HOLD
2018-04-11,89.76930036742968,89.88988828347107,88.85278926983804,88.93318939208984,14503300,89.22280947617473,89.75396002199015,-0.6011647561788465,-0.8022503831246643,0.20108562694581789,48.33684766436534,93.44830179877022,89.12567558288575,84.80304936700128,0.47773504101643466,2.3668833945949674,89.30342086791991,-1,SELL
2018-04-12,89.68892317555178,91.96410982279802,89.64068799680315,91.14408111572266,16435500,89.40578772756025,89.80847457468555,-0.37501663102553096,-0.7168036327048377,0.34178700167930676,54.25324677981527,93.31635176040713,89.08547821044922,84.85460466049132,0.7432834355559874,2.4143146114601968,89.30342086791991,0,HOLD
2018-04-13,92.47056731723768,92.57508501519057,87.6709784598174,88.67591857910156,39152800,89.336276380088,89.76406061407442,-0.39045181645039406,-0.651533269453949,0.2610814530035549,47.687660087906025,92.89723117275382,88.91027374267578,84.92331631259775,0.47060977353229044,2.5921568931682657,89.30342086791991,-1,SELL
2018-04-16,89.19047986082461,89.61657364495,88.26593338816707,88.60359191894531,16580500,89.26649690759821,89.71855203779485,-0.40386496519799664,-0.6019996086027586,0.19813464340476195,47.50623066546762,92.38712504484609,88.72345504760742,85.05978505036875,0.4836416586711624,2.5034771334264554,89.30342086791991,-1,SELL
2018-04-17,89.53617963290803,89.97834976597385,88.42672141225101,88.60359191894531,15501400,89.20336309915507,89.67482811156546,-0.4097713926760491,-0.5635539654174168,0.15378257274136764,47.50623066546762,91.98858579395797,88.57303085327149,85.15747591258501,0.5044738067758442,2.4354879348761966,89.30342086791991,-1,SELL
2018-04-18,88.86082760212726,89.29496248668,87.54234660474539,87.88804626464844,16081400,89.07809482920206,89.60475823521577,-0.4668097411264114,-0.5442051205592158,0.07739537943280439,45.51919973626665,91.49030450259981,88.38243026733399,85.27455603206816,0.42046267556845596,2.386711359666084,89.30342086791991,-1,SELL
2018-04-19,88.05690066430027,89.93815236883553,88.03278307498195,89.81755828857422,17911000,89.14851992057083,89.61310333534747,-0.3522569496432766,-0.5058154863760279,0.15355853673275133,51.41994516850289,91.06343003464967,88.2843059539795,85.50518187330933,0.7758517234367213,2.362668127131871,89.30342086791991,0,HOLD
2018-04-20,90.28382838363464,90.63756315672316,89.14221167555678,89.61654663085938,15584400,89.19309389297926,89.61323836654401,-0.2745284053685708,-0.45955807017453654,0.18502966480596572,50.80262847311055,91.20110208373256,88.36770553588867,85.53430898804478,0.7203788057695316,2.300716938134336,89.30342086791991,0,HOLD
2018-04-23,89.69692472626747,90.00242427927681,88.94120788070012,89.1823959350586,11285800,89.19207503984396,89.59634258491712,-0.24513454834692538,-0.4166733658090144,0.171538817462089,49.422544680100266,91.09586680487693,88.54698181152344,85.99809681816994,0.6246455067984765,2.21218118530879,89.30342086791991,-1,SELL
2018-04-24,89.84166688548515,90.76621323005618,88.10512702434279,88.76437377929688,16453100,89.15134158645853,89.56371635724574,-0.2526581138369295,-0.3838703154145974,0.1312122015776679,48.06852932185913,91.11978434498862,88.57337455749511,86.02696477000161,0.537503630158005,2.244245829623404,89.30342086791991,-1,SELL
2018-04-25,88.65180240181678,88.86083168182813,87.30920376037533,88.42669677734375,13548200,89.08232779511425,89.51912735411233,-0.28261054719617107,-0.3636183617709121,0.08100781457474104,46.949563270334956,91.03763931615751,88.66847229003906,86.29930526392062,0.4489745741794684,2.1947731218969326,89.30342086791991,-1,SELL
2018-04-26,88.41062514001408,89.09398328888128,87.90413132431492,88.51513671875,10299500,89.02830959736528,89.47975517233341,-0.2958018823119204,-0.3500550658791138,0.054253183567193386,47.29560981306766,90.90388128241294,88.77479095458985,86.64570062676675,0.43902225930796174,2.122993039230463,89.30342086791991,-1,SELL
2018-04-27,88.07297138349101,88.56338274636448,87.73530677712301,87.95237731933594,9384000,88.92583985660059,89.41985800162763,-0.3476585000075829,-0.3495757527048076,0.0019172526972247028,45.27196677151022,90.90420583438593,88.77418174743653,86.64415766048712,0.3070903439224553,2.0304989628026777,89.30342086791991,-1,SELL
2018-04-30,88.23375306459275,88.675929223623,87.42980087266024,87.45391845703125,13744900,88.78565686616543,89.3427623332121,-0.42408808408397647,-0.36447821898064137,-0.0596098651033351,43.4967117379085,90.73505535261374,88.8334400177002,86.93182468278665,0.1372763893567182,1.9744724905283981,89.30342086791991,-1,SELL
2018-05-01,87.1886127616131,87.60667133627234,86.4570194564621,87.45391845703125,10503400,88.65882463672408,89.26869002434226,-0.4791358997098172,-0.3874097551264765,-0.09172614458334066,43.4967117379085,90.73493264635103,88.83350448608398,86.93207632581694,0.13722373059338294,1.915556732619958,89.30342086791991,-1,SELL
2018-05-02,86.91526507416964,88.02471680301333,86.60976547356084,86.76251220703125,12162100,88.47822345294381,89.17040854131047,-0.5719592065424877,-0.4243196454096788,-0.14763956113280885,40.91567348783611,90.83782793488867,88.73260879516602,86.62738965544337,0.0320922770077241,1.879799203822282,89.30342086791991,-1,SELL
